longitude,latitude,country,admin_1,admin_2,admin_3,admin_4
140.02135,35.41368,日本,千叶县,袖浦市,"",""
136.17073,35.88571,日本,福井縣,越前市,"",""
130.74228,33.53488,日本,福冈县,嘉麻市,"",中益
130.50007,33.12102,日本,福冈县,三山市,"",""
130.64117,33.71706,日本,福冈县,宫若市,"",原田
140.26211,37.11954,日本,福岛县,白河市,"",""
136.66898,35.3943,日本,岐阜县,瑞穗市,"",十九条
136.7585,35.58306,日本,岐阜县,山縣市,"",徳永
142.39517,44.17137,日本,北海道,士別市,"",東一条十一丁目
134.81392,35.25908,日本,兵库县/兵庫縣,朝來市,"",Ishida
134.84533,34.92633,日本,兵库县,加西市,"",""
134.77512,34.27396,日本,兵库县,南淡路市,"",""
135.21389,34.94716,日本,兵库县,三田市,"",""
134.56398,34.98107,日本,兵库县/兵庫縣,宍粟市,"",Yamasakicho-Kawato
135.03914,35.16034,日本,兵库县,丹波市,"",""
136.54564,36.42902,日本,石川縣,能美市,"",""
136.90887,35.02269,日本,愛知县,東海市,"",""
134.33653,34.21024,日本,香川县,東香川市,"",""
130.45612,31.34689,日本,鹿儿岛县,南九州市,"",""
130.28343,31.38999,日本,鹿儿岛县,南萨摩市,"",Kaseda-Takeda
130.99068,31.64637,日本,鹿儿岛县,曾於市,"",""
139.39419,35.43417,日本,神奈川县,厚木市,"",""
133.84369,33.68407,日本,高知县,香美市,"",香北町蕨野
133.78189,33.58345,日本,高知县,香南市,"",Kagamicho-Yamagawa
134.14169,33.33282,日本,高知县,室户市,"",""
130.77567,32.89271,日本,熊本县,合志市,"",Sakae
130.66177,32.62217,日本,熊本县,宇城市,"",Matsubasemachi-Mifune
135.76681,34.8045,日本,京都府,京田邊市,"",Kodo-Kawaradani
135.04429,35.60623,日本,京都府,京丹後市,"",""
135.49164,35.1098,日本,京都府,南丹市,"",Sonobecho-Sogadani
128.8068,32.68418,日本,长崎县,五岛市,"",Yoshidacho
130.26747,32.67334,日本,长崎县,南岛原市,"",Nishiariecho-Tatsuishi
129.6809,32.9839,日本,长崎县,西海市,"",""
130.24841,32.77111,日本,长崎县,Unzen,"",""
131.52832,32.97152,日本,大分县,豊後大野市,"",清川町雨堤
134.02153,34.80986,日本,冈山县,赤磐市,"",Nishikarube
133.72009,35.10643,日本,冈山县,真庭市,"",井手
134.14238,34.65919,日本,冈山县,瀨戶內市,"",""
135.31981,34.379,日本,大阪府,泉佐野市,"",""
135.55069,34.49524,日本,大阪府,富田林市,"",""
129.88998,33.29036,日本,佐贺县,伊萬里市,"",""
130.34051,33.32393,日本,佐贺县,神埼市,"",""
136.09674,34.99921,日本,滋贺县,Konan,"",""
133.18382,35.33613,日本,岛根县,安來市,"",Hirosecho-Sugahara
139.99466,36.97952,日本,栃木縣,那須鹽原市,"",""
134.13963,34.05493,日本,德岛县,美马市,"",Anabukicho-Mishima
133.85674,33.92541,日本,德岛县,三好市,"",Ikedacho-Matsuo
134.29207,34.03858,日本,德岛县,吉野川市,"",""
139.49967,35.63295,日本,東京都,稻城市,"",""
139.51109,35.70014,日本,東京都,小金井市,"",""
139.57546,35.63424,日本,東京都,狛江市,"",""
131.16028,34.03246,日本,山口县,山阳小野田市,"",""
131.82564,34.08053,日本,山口县,周南市,"",""
138.50275,35.59465,日本,山梨县,南阿爾卑斯市,"",""
138.63853,35.63526,日本,山梨县,笛吹市,"",""
138.77106,35.72422,日本,山梨县,甲州市,"",""
139.42959,35.75052,日本,東京都,東大和市,"",""
140.78327,40.20825,日本,秋田县,鹿角市,"",""
132.89989,35.2431,日本,岛根县,雲南市,"",Yoshidacho-Kawate
131.72796,33.5547,日本,大分县,国东市,"",Kunisakimachi-Tsurugawa
130.29305,31.72934,日本,鹿儿岛县,市來串木野市,"",""
133.60302,34.53484,日本,岡山縣,淺口市,"",""
130.49114,33.783,日本,福冈县,福津市,"",""
130.71877,33.41439,日本,福冈县,朝仓市,"",三奈木
130.39433,32.4892,日本,熊本县,上天草市,"",""
141.60004,39.03759,日本,岩手县,陸前高田市,"",""
136.58684,36.48204,日本,石川縣,白山市,"",""
140.74654,39.7093,日本,秋田县,仙北市,"",""
143.80703,44.08905,日本,北海道,佐呂間町,"",Toppushi
135.24552,34.42695,日本,大阪府,田尻町,"",Senshukuko-naka
144.59606,43.83764,日本,北海道,清里町,"",Mizumoto-machi
141.93306,39.93386,日本,岩手县,田野畑村,"",Raga
140.68596,42.80894,日本,北海道,新雪谷町,"",Chuodori
140.56355,36.47396,日本,茨城县,Tokai,"",""
139.73446,36.22787,日本,栃木縣,Nogi,"",""
139.7044,36.04046,日本,埼玉县,Miyashiro,"",""
139.0946,35.9845,日本,埼玉县,橫瀨町,"",Yokoze
137.90026,35.57652,日本,長野县,Takamori,"",""
137.90236,35.61555,日本,長野县,Matsukawa,"",""
138.01661,36.42567,日本,长野县,筑北村,"",""
138.09677,35.0554,日本,静冈县/靜岡縣,川根本町,"",田野口
136.8121,35.1422,日本,爱知县,名古屋市,Nakagawa Ward,Haruta 3-chome
136.91299,34.93499,日本,愛知县,Agui,"",""
136.86441,34.80802,日本,愛知县,Mihama,"",""
137.11727,35.54057,日本,岐阜县,七宗町,"",本郷
135.47112,34.69717,日本,大阪府,大阪市,福島區,Ebie 7-chome
135.6651,34.87724,日本,大阪府,高槻市,"",""
135.68463,34.89396,日本,京都府,長岡京市,"",""
135.70214,34.5986,日本,奈良县,Oji,"",""
135.20758,33.89628,日本,和歌山县,日高川町,"",""
135.53322,34.30339,日本,和歌山县,葛城市,"",""
134.75852,34.99147,日本,兵库县/兵庫縣,市川町,"",Amaji
133.8515,34.15607,日本,香川县,Manno,"",""
132.6471,33.54993,日本,爱媛县,内子町,"",内子
131.17965,33.22912,日本,大分县,九重町,"",""
139.88797,37.572,日本,福岛县,Yugawa,"",""
139.56002,35.68361,日本,"",三鷹市,"",Shimorenjaku 9-chome
139.76467,35.71886,日本,東京都,东京,Bunkyō,""
139.77253,35.69848,日本,"",千代田區,外神田,Soto-Kanda 1-chome
137.73774,34.77497,日本,静岡县,滨松市,"",""
136.53049,34.89141,日本,三重县,鈴鹿市,"",""
142.12642,45.24781,日本,北海道,猿拂村,"",Karibetsu
136.9307,35.1947,日本,愛知县,名古屋市,"",""
136.92842,35.18656,日本,愛知县,名古屋市,"",""
139.72951,36.02229,日本,埼玉县,Miyashiro,"",""
139.45854,35.78931,日本,埼玉县,所澤市,"",""
130.48676,33.58699,日本,福冈县,Shime,"",""
140.03988,35.87204,日本,千叶县,我孫子,"",""
139.9065,35.73413,日本,千叶县,市川市,"",市川三丁目
139.22332,37.83605,日本,新潟县,阿賀野市,"",""
139.71935,36.84352,日本,栃木縣,日光市,"",""
135.62012,34.71542,日本,大阪府,大東市,"",Kita-Kishiwada 2-chome
139.31503,36.05528,日本,埼玉县,Ranzan,"",""
136.79108,35.07885,日本,爱知县,飛島村,"",Motoki 4-chome
136.91201,35.25048,日本,爱知县,豐山町,"",Toyoba
136.91108,35.34146,日本,愛知县,Oguchi,"",""
136.90983,35.35782,日本,愛知县,扶桑,"",""
137.17086,34.87482,日本,愛知县,Kota,"",""
136.82014,35.17457,日本,爱知县,大治町,"",Majima
130.55212,33.24293,日本,福冈县,广川町,"",大字久泉
136.97983,35.48488,日本,岐阜县,富加町,"",Kajita
136.98546,35.42666,日本,岐阜县,美濃加茂市,"",""
136.63744,35.28511,日本,岐阜县,輪之內町,"",Sato
136.66541,35.33539,日本,岐阜县,安八町,"",氷取
136.78483,35.38834,日本,岐阜县,岐阜市,"",""
139.61027,36.22295,日本,群马县,板倉町,"",Itakura
132.56967,34.33284,日本,広島县,熊野,"",""
132.51001,34.38793,日本,広島县,府中市,"",""
141.98408,43.48261,日本,北海道,上砂川町,"",字上砂川町
142.35445,43.84336,日本,北海道,鷹栖町,"",北一条一丁目
142.51031,43.69898,日本,北海道,東川町,"",Higashimachi 1-chome
142.45143,43.69663,日本,北海道,東神樂町,"",南一条東一丁目
134.91284,34.74807,日本,兵库县/兵庫縣,稻美町,"",Kunioka 1-chome
135.21781,35.07318,日本,兵库县/兵庫縣,丹波篠山市,"",Nishishinmachi
135.03101,35.17483,日本,兵库县,丹波市,"",""
139.89096,36.18229,日本,茨城县,八千代市,"",""
136.79753,36.86278,日本,石川县,寶達志水町,"",Shio
141.14743,39.61114,日本,岩手县,矢巾町,"",第6地割
134.04207,33.44769,日本,高知县,北川村,"",大字野友
133.37336,33.53489,日本,高知县,日高村,"",Hongo
130.76651,32.24674,日本,熊本县,山江村,"",""
135.42305,35.16436,日本,京都府,京丹波町,"",Shuchi
136.66436,35.03421,日本,三重县,朝日町,"",白梅の丘東二丁目
136.60062,35.09466,日本,三重县,桑名市,"",""
131.15754,32.46672,日本,宫崎县,椎叶村,"",Kamishiiba
137.71112,35.27109,日本,长野县,賣木村,"",Chuo
137.84602,35.37753,日本,长野县,泰阜村,"",Hirashimada
138.57742,36.9876,日本,长野县,榮村,"",Hokushin
137.78605,35.39742,日本,长野县,下條村,"",山田河内
137.97503,35.87291,日本,长野县,南箕輪村,"",南殿
134.17743,35.12303,日本,冈山县,奈義町,"",Toyosawa
133.55687,34.5138,日本,冈山县,里庄町,"",Shinjo-Green-crest
139.19461,36.05815,日本,埼玉县,東秩父村,"",Okusawa
139.33411,35.98146,日本,埼玉县,鳩山町,"",Mamedo
136.2612,35.20411,日本,滋賀县,甲良町,"",Yokozeki
136.22989,35.20034,日本,滋賀县,豐鄉町,"",Hachime
136.12453,35.0608,日本,滋賀县,龍王町,"",大字綾戸
140.10204,36.5433,日本,栃木縣,市貝町,"",大字市塙
134.45328,33.9931,日本,德岛县,Sanagochi,"",""
134.58056,34.13377,日本,德岛县,德島市,"",""
133.38079,35.44021,日本,鸟取县,日吉津村,"",""
138.92223,35.78971,日本,山梨县,丹波山村,"",Shimogumi
138.94016,35.76012,日本,山梨县,小菅村,"",川久保
138.53514,35.62792,日本,山梨县,昭和町,"",Ikkui
138.46473,35.60855,日本,山梨县,南阿爾卑斯市,"",Ogasahara
139.49052,35.77419,日本,東京都,東村山市,"",""
134.5191,34.88804,日本,兵库县/兵庫縣,龍野市,"",Issaicho-Nakagaichi
133.77692,34.22581,日本,香川县,善通寺市,善通寺町3丁目,Zentsujicho 6-chome
139.40925,35.48752,日本,神奈川县,相模原市,"",""
127.28399,26.20058,日本,冲绳县 / 沖繩縣,座间味村,"",Aka
135.12219,33.97721,日本,和歌山县,Yura,"",""
131.01156,32.27152,日本,熊本县,汤前町,"",""
130.97108,33.71404,日本,福冈县,行橋市,"",""
139.86403,36.26127,日本,茨城县,結城市,"",""
139.88227,37.56728,日本,福岛县,湯川村,"",美田園
131.17054,33.60533,日本,福冈县,Yoshitomi,"",""
138.99211,36.45602,日本,群馬縣,Yoshioka,"",""
135.85777,34.39615,日本,奈良縣,吉野町,"",Kamiichi
139.45529,36.04431,日本,埼玉县,Yoshimi,"",""
138.25715,34.77349,日本,静岡县,Yoshida,"",""
130.46235,30.43252,日本,鹿儿岛县,屋久岛町,"",Yoshida
128.43256,27.04078,日本,鹿儿岛县,与论町,"",""
128.42894,27.04697,日本,鹿儿岛县,与论町,"",""
136.56445,35.29112,日本,岐阜县,Yoro,"",""
122.98899,24.45536,日本,冲绳县 / 沖繩縣,与那国町 / 與那國町,"",Yonaguni
122.99069,24.45543,日本,冲绳县 / 沖繩縣,与那国町 / 與那國町,"",Yonaguni
133.35873,35.43486,日本,鳥取縣,米子市,"",""
127.75712,26.20138,日本,冲绳县 / 沖繩縣,与那原町,"",Yonabaru
127.74634,26.40008,日本,冲绳县 / 沖繩縣,读谷村,"",Zakimi
139.66033,35.24985,日本,神奈川县,橫須賀市,"",""
136.62443,34.96475,日本,三重县,四日市市,"",栄町
130.74972,32.49063,日本,熊本县,八代市,"",""
136.72451,35.10938,日本,爱知县,彌富市,"",前ケ須町
137.86093,35.36328,日本,长野县,泰阜村,"",""
136.02327,35.06801,日本,滋賀县,野洲市,"",Kitano 1-chome
137.1863,35.50078,日本,岐阜县,八百津町,"",""
135.60099,34.62629,日本,大阪府,八尾市,"",Higashi-honmachi 1-chome
139.70882,37.45667,日本,福岛县,柳津町,"",Kubota
132.13111,33.96243,日本,山口县,柳井市,"",""
130.40725,33.14932,日本,福冈县,柳川市,"",""
130.62775,33.23302,日本,福冈县,八女市,"",""
136.04404,34.68037,日本,奈良縣,山添村,"",Onishi
135.7366,34.5149,日本,奈良縣,大和高田市,"",Onaka-higashicho
129.3589,28.33415,日本,鹿儿岛县,大和村,"",""
139.46165,35.46934,日本,神奈川縣,大和市,"",Yamatohigashi 2-chome
135.78278,34.64917,日本,奈良县,奈良市,"",""
138.51064,36.75131,日本,长野县,山内町,"",Ichinose
138.69743,35.79691,日本,山梨县,山梨市,"",""
138.6,35.61667,日本,山梨县,Kofu,"",""
138.87747,35.42302,日本,山梨县,山中湖村,"",Hirano
131.54667,34.17753,日本,山口县,山口市,"",仁保下郷
131.56667,34.2,日本,山口县,山口市,"",""
133.58855,34.63302,日本,岡山縣,Yakage,"",""
138.30127,34.84008,日本,静岡县,燒津市,"",""
139.89809,36.82746,日本,栃木縣,矢板市,"",""
130.5,30.33333,日本,鹿儿岛县,屋久岛町,"",""
134.91667,34.98333,日本,兵库县/兵庫縣,多可町,"",""
134.81667,35.38333,日本,兵库县/兵庫縣,朝來市,"",Wadayamacho-Takata
139.6855,35.82526,日本,埼玉县,川口市,"",""
139.61988,35.78934,日本,埼玉县,朝霞市,"",""
132.21155,34.19564,日本,山口县,和木町,"",Waki 1-chome
135.19595,34.24252,日本,和歌山县,和歌山市,"",""
135.41667,33.91667,日本,和歌山县,田邊市,"",""
136.88757,37.33753,日本,石川县,輪島市,"",打越町
128.63799,27.40333,日本,鹿儿岛县,和泊町,"",Azefu
132.56069,33.22325,日本,爱媛县,宇和島市,"",""
139.88657,36.59688,日本,栃木縣,宇都宮市,"",""
130.61308,32.68092,日本,熊本县,宇土市,"",Miyanoshomachi
131.74457,33.07223,日本,大分县,臼杵市,"",Yamaji
131.33662,33.44996,日本,大分县,宇佐市,"",Innaimachi-Futsukaichi
137.69606,35.26754,日本,长野县,賣木村,"",Nokigawa
127.71512,26.25106,日本,冲绳县 / 沖繩縣,浦添市,"",Iso 1-chome
139.90192,35.6425,日本,千叶县,浦安市,"",富岡三丁目
137.48984,36.76234,日本,富山縣,魚津市,"",平沢
130.55,33.56667,日本,福冈县,宇美町,"",Umi
129.24045,28.02765,日本,鹿儿岛县,濑户内町,"",Ikeji
135.88758,34.85492,日本,京都府,宇治田原町,"",""
135.82039,34.90296,日本,京都府,宇治市,"",Todo
139.05,35.65,日本,山梨县,上野原市,"",Wami
138.24186,36.38352,日本,長野县,上田市,"",""
139.25197,38.46554,日本,新潟县,粟島浦村,"",Uchiura
136.65748,36.66416,日本,石川縣,Uchinada,"",""
131.27311,34.04908,日本,山口县,宇部市,"",大字瓜生野
134.03181,35.14048,日本,冈山县,津山市,"",大篠奥谷
136.74168,35.17718,日本,爱知县,津島市,"",立込町二丁目
129.33333,34.33333,日本,长崎县,对马市,"",""
136.50616,34.71706,日本,三重县,津市,"",八町一丁目
138.91489,35.5366,日本,山梨县,都留市,"",Ono
139.80839,38.58507,日本,山形县,鶴岡市,"",砂川
139.39456,35.93571,日本,埼玉县,鶴島市,"",""
136.08068,35.6373,日本,福井縣,敦賀市,"",""
138.64172,36.97096,日本,新潟县,津南町,"",""
138.4935,36.51495,日本,群马县,嬬戀村,"",""
131.86667,33.06667,日本,大分,Tsukumi,"",""
136.76885,36.69285,日本,石川县,津幡町,"",Torigoe
138.88619,37.66541,日本,新潟县,燕市,"",野本
136.91667,35.25,日本,愛知县,名古屋市,"",""
137.15,35.087,日本,愛知县,丰田市,"",""
134.82724,35.51384,日本,兵库县,豐岡市,"",""
137.95017,35.53849,日本,长野县,豐丘村,"",大満沢
137.36175,34.85032,日本,爱知县,豐川市,"",南千両二丁目
134.24223,33.52422,日本,高知县,东洋町,"",""
137.00887,35.06248,日本,愛知县,豐明市,"",""
137.29872,36.55146,日本,富山縣,富山市,"",""
137.26513,36.63926,日本,富山县,富山,"",""
134.15576,35.43255,日本,鸟取县,鳥取市,"",Koro
133.85,35.4,日本,鸟取县,三朝町,"",Imaizumi
135.76474,34.01196,日本,奈良縣,十津川村,"",池穴
130.49001,33.37825,日本,佐贺县,鳥栖市,"",""
139.27927,34.52264,日本,"",东京都/東京都,"",""
129.85497,29.8472,日本,鹿儿岛县,十岛村,"",楠木
136.88322,34.52255,日本,三重县,鳥羽市,"",Toshicho
132.89283,32.82855,日本,高知县,土佐清水市,"",Ueno
133.39115,33.47734,日本,高知县,土佐市,"",""
133.465,33.73062,日本,高知县,土佐町,"",""
135.59431,34.48882,日本,大阪府,富田林市,"",""
136.98899,36.62395,日本,富山县,砺波市,"",""
127.14392,26.36465,日本,冲绳县 / 沖繩縣,渡名喜村,"",萩岳
127.13778,26.36944,日本,冲绳县 / 沖繩縣,渡名喜村,"",脇原
138.88333,36.25,日本,群马县,富岡市,"",中高瀬
136.97738,35.4918,日本,岐阜县,Tomika,"",""
127.66667,26.16667,日本,冲绳县 / 沖繩縣,丰见城市,"",Zayasu
134.52359,34.04922,日本,德岛县,德島市,"",""
134.23682,33.92176,日本,德岛县,神山町,"",""
128.97133,27.79393,日本,鹿儿岛县,德之岛町,"",""
128.94844,27.77345,日本,鹿儿岛县,天城町,"",""
139.45817,35.79968,日本,埼玉县,所澤市,"",""
136.85299,34.88929,日本,愛知县,常滑市,"",""
137.20748,35.32418,日本,岐阜县,土岐市,"",""
139.23333,36,日本,埼玉县,都幾川町,"",""
127.36176,26.19703,日本,冲绳县 / 沖繩縣,渡嘉敷村,"",Tokashiki
136.89846,35.02676,日本,愛知县,東海市,"",""
137.05204,35.09604,日本,爱知县,東鄉町,"",""
139.65699,35.81477,日本,埼玉县,戶田市,"",""
139.81667,36.7,日本,栃木縣,宇都宮市,"",""
139.55153,39.19665,日本,山形县,酒田市,"",飛島
136.83333,34.48333,日本,三重县,鳥羽市,"",""
134.07416,34.47959,日本,香川县,土庄町,"",""
137.82157,35.25388,日本,长野县,天龍村,"",的瀬
135.83736,34.59619,日本,奈良縣,天理市,"",Morimedocho
135.85524,34.24201,日本,奈良縣,天川村,"",Sawatani
135.79496,34.5569,日本,奈良縣,田原本町,"",Karako
137.96667,35.98333,日本,長野县,Tatsuno,"",""
139.86163,34.97156,日本,千叶县,館山市,"",Kamisanagura enclave
137.50999,36.58619,日本,富山縣,立山町,"",""
130.76046,31.51583,日本,鹿儿岛县,垂水市,"",""
136.51642,35.38594,日本,岐阜县,Tarui,"",""
124.69875,24.66661,日本,冲绳县 / 沖繩縣,多良间村,"",Nakasuji
130.9701,32.23962,日本,熊本县,多良木町,"",""
130.9954,30.59488,日本,鹿儿岛县,中种子町,"",Masuda
135.57786,33.82731,日本,和歌山县,田邊市,"",""
139.43976,35.63054,日本,東京都,东京,"",""
133.93769,34.52507,日本,岡山縣,玉野市,"",""
130.56018,32.9155,日本,熊本縣,玉名市,"",""
136.62066,34.48092,日本,三重县,Tamaki,"",""
130.10523,33.27829,日本,佐贺县,多久市,"",""
136.50154,34.4702,日本,三重县,多氣町,"",丹生
123.82817,24.32194,日本,冲绳县 / 沖繩縣,竹富町,"",""
131.32724,32.99774,日本,大分县,竹田市,"",Yonai
129.99775,33.20413,日本,佐贺县,武雄市,"",武雄町大字富岡
132.9,34.35,日本,广岛县,竹原市,"",Enokicho
137.28585,36.13181,日本,岐阜县,高山市,"",""
138.94168,36.6219,日本,群马县,高山村,"",Shittaka
135.60792,34.88079,日本,大阪府,高槻市,"",""
135.79342,34.44825,日本,奈良县,Takatori,"",""
138.97021,36.37504,日本,群馬縣,高崎市,"",""
134.78665,34.77796,日本,兵库县,高砂市,"",""
135.33197,34.86008,日本,兵库县/兵庫縣,寶塚市,"",""
129.20959,29.14801,日本,鹿儿岛县,十岛村,"",""
136.96263,36.74257,日本,富山县,高岡市,"",""
131.50256,32.13145,日本,宮崎縣,Takanabe,"",""
134.0545,34.26852,日本,香川县,高松市,"",""
135.42958,34.52868,日本,大阪府,高石市,Nishi Ward,Hagoromo-koencho
133.52435,34.82103,日本,冈山县,高梁市,"",""
130.99769,31.92275,日本,宮崎縣,Takaharu,"",""
135.51533,35.49214,日本,Fukui Prefecture,高濱町,"",Higashi-Mitsumatsu
131.31458,32.74684,日本,宫崎县,高千穗町,"",Shimono
135.28839,34.39331,日本,大阪府,田尻町,"",Yoshimi
137.11258,35.33401,日本,岐阜县,多治見市,"",""
134.59018,34.8347,日本,兵库县,Taishi,"",""
135.6527,34.51764,日本,大阪府,太子町,"",Yamada
135.94072,33.59412,日本,和歌山县,Taiji,"",""
137.18314,34.6414,日本,爱知县,田原市,"",""
130.79966,33.63159,日本,福冈县,田川市,"",""
136.34222,35.21182,日本,滋賀县,多賀町,"",Same
133.7455,34.27084,日本,香川县,Tadotsu,"",""
135.39365,34.49262,日本,大阪府,Tadaoka,"",""
139.34782,37.29145,日本,福岛县,只見町,"",Fukui
139.40453,35.71447,日本,"",立川市,"",Akebonocho 1-chome
130.61499,33.38094,日本,福冈县,Tachiarai,"",""
132.02718,33.95155,日本,山口县,光市,"",""
137.22587,37.45533,日本,石川县,珠洲市,"",Wakayamamachi-Mukai
136.58443,34.88114,日本,三重县,鈴鹿市,"",""
138.11357,36.02899,日本,長野县,諏訪市,"",""
138.87734,35.22551,日本,静冈县/靜岡縣,裾野市,"",呼子一丁目
135.57072,33.57152,日本,和歌山县,周參見町,"",Okauchi
133.26667,33.38333,日本,高知县,須崎市,"",""
135.51909,34.78556,日本,大阪府,吹田市,"",""
130.87905,33.51399,日本,福冈县,添田町,"",大字桝田
139.10082,36.61262,日本,群马县,昭和村,"",Akagihara
134.12811,35.05794,日本,冈山县,勝央町,"",Tai
138.33333,35.01667,日本,静岡县,靜岡市,"",""
137.55494,35.12333,日本,爱知县,設樂町,"",大久保
137.23547,35.60853,日本,岐阜县,白川町,"",Midono
135.47316,33.63576,日本,和歌山县,白濱町,"",Hisagi
137.93333,36.08333,日本,长野县,鹽尻市,"",""
131.16667,33.58333,日本,福冈县,上毛町,"",大字宇野
137.5436,34.96073,日本,爱知县,新城市,"",""
139.70355,35.69384,日本,"",新宿区/新宿區,"",Kabukichō 1-chōme
135.85863,33.76663,日本,和歌山县,新宮市,"",""
130.45719,33.70199,日本,福冈县,新宮,"",""
138.18246,36.81017,日本,長野县,Shinano,"",""
139.73017,35.60902,日本,"",品川區,Futaba,Futaba 1
139.96642,36.18743,日本,茨城县,下妻市,"",""
130.98766,34.17277,日本,山口县,下關市,"",""
135.95272,34.04505,日本,奈良縣,下北山村,"",Kamiikehara
137.77516,35.39148,日本,长野县,下條村,"",""
139.87962,37.25656,日本,福岛县,下鄉町,"",大字中妻
138.92148,34.70879,日本,静冈县/靜岡縣,下田市,"",Aitama
138.89871,35.09745,日本,静岡县,清水,"",""
132.56111,35.07693,日本,岛根县,美鄉町,"",""
135.65325,34.89887,日本,大阪府,Shimamoto,"",""
136.81336,34.33795,日本,三重县,志摩市,"",""
139.2124,34.32628,日本,東京都,Niijima,"",""
136.77152,37.08918,日本,石川县,志賀町,"",豊後名
135.66784,34.73242,日本,大阪府,四條畷市,"",Kiyotaki
131.14298,32.46167,日本,宫崎县,椎叶村,"",""
136.13333,35.21667,日本,滋贺县,彦根市,"",""
137.13333,35.58333,日本,岐阜县,七宗町,"",""
131.1,31.48333,日本,鹿儿岛县,志布志市,"",""
138.98333,36.5,日本,群马县,澀川市,"",渋川
139.42786,37.90732,日本,新潟县,新發田市,"",""
135.56824,34.7722,日本,大阪府,茨木市,"",""
129.31595,28.15798,日本,鹿儿岛县,濑户内町,"",""
137.08414,35.2234,日本,爱知县,瀨戶市,"",西追分町
139.60116,38.06426,日本,新潟县,關川村,鷹ノ巣温泉,大字大内渕
136.44583,35.34801,日本,岐阜县,關原町,"",""
139.26623,37.98345,日本,新潟县,Seiro,"",""
129.65,33.25,日本,长崎县,佐佐町,"",Nakagawaramen
139.41214,35.85295,日本,埼玉县,狹山市,"",入間川一丁目
139.6,33.88333,日本,"",东京都/東京都,"",入かねが沢
129.6896,33.18992,日本,长崎县,Sasebo,"",""
139.08983,37.54068,日本,新潟县,三條市,"",荒沢
135.69549,34.60004,日本,奈良縣,三鄉町,"",Seyanishi 1-chome
134.45031,33.9823,日本,德岛县,佐那河内村,"",""
139.38588,35.37686,日本,神奈川县,寒川町,"",""
138.44529,36.21577,日本,长野县,佐久市,"",Maeyama
135.8432,34.51816,日本,奈良县,櫻井市,"",""
136.85802,34.48721,日本,三重县,鳥羽市,"",""
139.98427,38.9249,日本,山形县,酒田市,"",""
132.51667,34.31667,日本,广岛县,坂町,"",Sakanishi 4-chome
138.19387,36.45275,日本,长野县,坂城町,"",Nakanojo
138.58652,36.88026,日本,长野县,榮村,"",""
133.22704,35.52034,日本,鳥取縣,境港市,"",""
139.80463,36.10515,日本,茨城县,Sakai,"",""
133.89222,34.32403,日本,香川县,坂出市,"",""
136.98333,35.43333,日本,岐阜县,美濃加茂市,"",""
139.40595,35.96776,日本,埼玉县,坂戶市,"",""
131.31543,32.17288,日本,宫崎县,西都市,"",""
139.64904,35.85721,日本,埼玉县,埼玉市,Urawa Ward,Takasago 3-chome
131.776,32.88598,日本,大分县,佐伯市,"",Naokawa-Akagi
133.10832,33.861,日本,爱媛县,西条市,"",""
130.2643,33.32558,日本,佐贺县,佐賀市,"",""
139.35,35.55,日本,神奈川县,相模原市,"",""
130.11491,33.28904,日本,佐贺县,多久市,"",""
138.38984,38.04439,日本,新潟县,佐渡市,"",Yamato
138.39464,38.02447,日本,新潟县,佐渡市,"",Niibo-kitagata
136.11381,35.06039,日本,滋賀县,龍王町,"",大字薬師
135.2635,34.77772,日本,兵库县/兵庫縣,神户市,Higashinada Ward,有馬町
136.01412,34.99603,日本,滋賀县,栗東市,"",御園
130.07187,32.48584,日本,熊本县,苓北町,"",Shiki
139.31468,36.04783,日本,埼玉县,Ranzan,"",""
132.5443,33.50619,日本,爱媛县,大洲市,"",Ozu
135.7893,34.3902,日本,奈良縣,大淀町,"",Higaimoto
135.68713,34.90216,日本,京都府,長岡京市,"",""
139.80195,36.308,日本,栃木縣,小山市,"",""
138.91869,35.36007,日本,静冈县/靜岡縣,小山町,"",用沢
136.85499,36.66349,日本,富山县,小矢部市,"",""
136.18308,34.03691,日本,三重县,尾鷲市,"",""
137.03542,35.21652,日本,爱知县,尾張旭市,"",新居町明才切
135.86866,35.09887,日本,滋賀县,大津市,"",千野二丁目
138.91993,35.64285,日本,山梨县,大月市,"",Nigiokamachi-Okuyama
132.70782,32.81375,日本,高知县,Otsuki,"",""
133.72418,33.79311,日本,高知县,大丰町,"",寺内
130.8518,33.61527,日本,福冈县,大任町,"",Imatobaru
137.91586,36.82581,日本,长野县,小谷村,"",""
137.47503,35.81436,日本,长野县,王瀧村,"",""
132.18756,34.25787,日本,广岛县,大竹市,"",""
138.85604,35.45962,日本,山梨县,Oshino,"",""
135.82897,33.46693,日本,和歌山县,串本町,"",Sue
135.51968,34.68631,日本,大阪府,大阪市,中央區,Otemae 2-chome
139.4613,36.2551,日本,群馬縣,Ora,"",""
133.16329,34.4263,日本,广岛县,尾道市,"",久山田町
130.47925,33.51302,日本,福冈县,春日市,"",平田台一丁目
136.6267,35.4681,日本,岐阜县,Ono,"",""
127.85278,26.47595,日本,冲绳县 / 沖繩縣,恩纳村,"",""
130.46912,33.04616,日本,福冈县,大牟田市,"",""
136.06964,35.15251,日本,滋贺县,近江八幡市,"",""
139.27501,35.78814,日本,東京都,青梅市,"",""
138.21667,34.6,日本,静岡县,御前崎市,"",""
137.75,36.55,日本,长野县,大町市,"",""
